frame,time_s,raw_elbow,true_elbow,raw_shFlex,true_shFlex,raw_shAbd,true_shAbd,q_sho_x,q_sho_y,q_sho_z,q_sho_w,occluded
192,6.400,62.736,72.805,127.209,74.906,140.055,48.849,0.017761,-0.005434,0.085382,0.996175,0
193,6.433,57.705,67.300,126.900,75.241,139.174,49.615,0.024985,-0.017370,0.112577,0.993177,0
194,6.467,53.521,62.721,125.112,77.182,138.762,49.974,0.033166,-0.038947,0.141882,0.988561,0
195,6.500,54.167,63.429,122.367,80.162,137.134,51.389,0.039166,-0.055898,0.157314,0.985187,0
196,6.533,50.834,59.780,117.514,85.429,135.710,52.628,0.037636,-0.054986,0.151863,0.986153,0
197,6.567,52.618,61.733,113.664,89.608,132.038,55.822,0.041410,-0.064514,0.166861,0.982996,0
198,6.600,58.208,67.851,116.430,86.606,143.819,45.576,0.037481,-0.053623,0.151354,0.986312,0
199,6.633,,,,,,,,,,,1
200,6.667,63.076,73.178,116.929,86.065,152.209,38.278,0.047317,-0.076408,0.189973,0.977667,0
201,6.700,50.634,59.562,119.144,83.661,160.614,30.968,0.048793,-0.078856,0.205065,0.974346,0
202,6.733,,,,,,,,,,,1
203,6.767,42.648,50.823,124.623,77.714,167.515,24.965,0.051496,-0.053911,0.197692,0.977425,0
204,6.800,36.869,44.499,127.949,74.103,171.693,21.332,0.056238,-0.055988,0.201056,0.976360,0
205,6.833,51.436,60.440,128.726,73.259,168.193,24.376,0.067271,-0.076475,0.225602,0.968881,0
206,6.867,50.346,59.247,129.521,72.397,167.723,24.785,0.070913,-0.086606,0.241670,0.963881,0
207,6.900,44.127,52.442,131.824,69.898,164.313,27.751,0.074441,-0.097468,0.244679,0.961816,0
208,6.933,33.695,41.026,132.439,69.230,167.863,24.663,0.074117,-0.109575,0.244887,0.960484,0
209,6.967,31.303,38.407,132.165,69.527,165.623,26.612,0.078458,-0.116470,0.252633,0.957317,0
210,7.000,28.356,35.183,134.489,67.004,168.480,24.126,0.080436,-0.125313,0.260754,0.953852,0
211,7.033,26.979,33.676,135.391,66.026,170.193,22.637,0.079011,-0.119369,0.258831,0.955256,0
212,7.067,23.886,30.291,136.717,64.586,172.547,20.589,0.075220,-0.114928,0.252697,0.957746,0
213,7.100,20.933,27.060,139.788,61.253,175.029,18.431,0.075971,-0.122819,0.257051,0.955546,0
214,7.133,19.641,25.646,141.176,59.746,176.392,17.245,0.074463,-0.119483,0.252630,0.957266,0
215,7.167,19.053,25.003,140.383,60.607,175.878,17.692,0.071963,-0.114261,0.251104,0.958495,0
216,7.200,18.521,24.420,140.308,60.688,177.076,16.650,0.068271,-0.108809,0.240593,0.962089,0
217,7.233,18.018,23.870,140.342,60.651,178.331,15.558,0.067999,-0.108173,0.236531,0.963186,0
218,7.267,18.385,24.272,140.531,60.446,177.225,16.521,0.067872,-0.108765,0.239428,0.962413,0
219,7.300,19.208,25.172,140.076,60.940,177.358,16.404,0.066406,-0.106199,0.231881,0.964647,0
220,7.333,18.881,24.814,140.974,59.965,176.893,16.809,0.068144,-0.112190,0.238470,0.962238,0
221,7.367,21.017,27.152,139.571,61.488,173.235,19.991,0.070544,-0.113960,0.246507,0.959829,0
222,7.400,22.049,28.281,138.905,62.211,172.384,20.731,0.069811,-0.113689,0.245643,0.960136,0
223,7.433,23.431,29.794,137.395,63.850,172.000,21.064,0.068121,-0.111571,0.240116,0.961902,0
224,7.467,25.044,31.558,137.661,63.562,170.056,22.756,0.069029,-0.112220,0.242392,0.961191,0
225,7.500,27.281,34.007,135.206,66.227,169.756,23.017,0.066084,-0.109941,0.232005,0.964220,0
226,7.533,30.859,37.922,132.664,68.985,166.648,25.720,0.065857,-0.107957,0.230225,0.964886,0
227,7.567,34.268,41.653,131.515,70.232,169.411,23.317,0.054876,-0.086341,0.202477,0.973929,0
228,7.600,41.862,49.962,131.086,70.698,172.658,20.492,0.047679,-0.073087,0.187960,0.978292,0
229,7.633,50.019,58.889,129.597,72.314,174.383,18.992,0.041889,-0.057840,0.166239,0.983496,0
230,7.667,50.697,59.630,129.032,72.928,176.175,17.433,0.035697,-0.040496,0.149024,0.987359,0
231,7.700,55.870,65.292,127.718,74.354,173.903,19.410,0.032790,-0.031259,0.151417,0.987431,0
232,7.733,68.125,78.703,123.839,78.564,169.369,23.353,0.029640,-0.021630,0.133908,0.990314,0
233,7.767,80.819,92.593,123.584,78.840,164.462,27.621,0.028023,-0.023769,0.131173,0.990678,0
234,7.800,90.078,102.726,125.073,77.225,158.709,32.625,0.033229,-0.047329,0.151369,0.986784,0
235,7.833,90.754,103.466,120.888,81.768,153.393,37.248,0.027881,-0.045834,0.131026,0.989926,0
236,7.867,93.709,106.699,120.423,82.272,152.342,38.163,0.024744,-0.038753,0.121189,0.991564,0
