frame,time_s,raw_elbow,true_elbow,raw_shFlex,true_shFlex,raw_shAbd,true_shAbd,q_sho_x,q_sho_y,q_sho_z,q_sho_w,occluded
224,7.467,41.730,71.135,116.342,79.804,124.604,61.242,-0.001592,0.102310,-0.046107,0.993682,0
225,7.500,36.624,64.994,114.992,81.247,124.396,61.434,-0.001170,0.105387,-0.044772,0.993422,0
226,7.533,35.589,63.750,116.588,79.542,126.426,59.562,0.993891,0.011079,-0.109804,-0.000964,0
227,7.567,31.024,58.259,116.331,79.816,128.226,57.902,0.994857,0.004810,-0.101176,-0.000793,0
228,7.600,23.436,49.134,114.707,81.552,130.062,56.210,0.994987,0.004618,-0.099897,-0.000728,0
229,7.633,22.998,48.607,114.798,81.455,131.384,54.990,0.996330,-0.009372,-0.085082,-0.000157,0
230,7.667,24.213,50.069,116.114,80.048,133.541,53.002,0.996735,-0.010468,-0.080057,-0.000132,0
231,7.700,27.726,54.293,117.054,79.044,131.837,54.573,0.997235,-0.029860,-0.068047,0.000584,0
232,7.733,26.547,52.875,117.680,78.375,134.546,52.075,0.998013,-0.028482,-0.056201,0.000848,0
233,7.767,26.131,52.375,117.172,78.917,132.371,54.081,0.998171,-0.028793,-0.053157,0.000885,0
234,7.800,24.763,50.730,117.234,78.852,133.365,53.164,0.998331,-0.032452,-0.047769,0.001039,0
235,7.833,24.648,50.592,117.984,78.050,133.412,53.121,0.998355,-0.024138,-0.052007,0.000576,0
236,7.867,25.109,51.147,118.324,77.687,132.674,53.802,0.998509,-0.026906,-0.047487,0.000747,0
237,7.900,23.304,48.976,119.389,76.549,135.488,51.207,0.998490,-0.018197,-0.051824,0.000337,0
238,7.933,23.871,49.658,119.519,76.411,135.990,50.744,0.998740,-0.017891,-0.046893,0.000358,0
239,7.967,25.106,51.143,119.959,75.940,135.304,51.377,0.998753,-0.020085,-0.045711,0.000393,0
240,8.000,23.801,49.573,119.428,76.507,135.670,51.039,0.998698,-0.020360,-0.046772,0.000393,0
241,8.033,26.185,52.440,119.723,76.192,134.016,52.564,0.998849,-0.035587,-0.032149,0.000872,0
242,8.067,27.039,53.467,118.788,77.191,133.036,53.467,0.000972,0.092355,-0.040894,0.994886,0
243,8.100,27.135,53.583,119.225,76.724,133.807,52.756,0.998783,-0.027897,-0.040679,0.000440,0
244,8.133,28.141,54.793,119.371,76.568,134.010,52.569,0.998908,-0.029662,-0.036091,0.000623,0
245,8.167,28.217,54.883,118.834,77.141,132.554,53.912,0.000598,0.082818,-0.031377,0.996070,0
246,8.200,29.550,56.487,120.167,75.717,132.811,53.675,0.000533,0.078752,-0.030789,0.996419,0
247,8.233,28.060,54.695,117.928,78.111,132.336,54.113,0.000998,0.085435,-0.038002,0.995618,0
248,8.267,28.254,54.928,118.366,77.642,132.300,54.146,0.000643,0.079653,-0.030886,0.996344,0
249,8.300,28.655,55.410,117.721,78.331,132.186,54.251,0.000977,0.084190,-0.037222,0.995754,0
250,8.333,28.691,55.454,118.000,78.033,132.482,53.978,0.001030,0.083311,-0.038063,0.995796,0
251,8.367,27.584,54.123,118.043,77.987,133.498,53.042,0.000891,0.084566,-0.035188,0.995796,0
252,8.400,29.260,56.138,119.439,76.495,133.740,52.819,0.000803,0.080650,-0.035298,0.996117,0
